name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J072-T12-G024-U1-SC3-D3-0148;0,396829;0,877316;0,070575;0,269357;0,619407;0,877316;0,396829;0,154382;0,612901;0,293495;0,093603;-76,789429;0,432811;0,396276;0,747732;0,692993;0,231900;0;8908,968535;3,789936;9016,480929;0,057253;8915,056351;0,497063;8917,555463;0,058834;8908,968535;0,071806
J072-T12-G024-U1-SC3-D3-0149;0,320523;0,749093;0,054571;0,229685;0,512334;0,749093;0,320523;0,137762;0,632508;0,277559;0,089933;-64,913529;0,514998;0,396726;0,684945;0,688609;0,282600;0;10190,218112;4,908711;10363,923545;0,062162;10197,799145;0,506350;10201,647130;0,101559;10209,239299;0,070770
J072-T12-G024-U1-SC3-D3-0150;0,355676;0,796095;0,064452;0,240027;0,555474;0,796095;0,355676;0,141283;0,613472;0,286266;0,100263;-68,213899;0,303378;0,404530;0,717501;0,668737;0,225912;0;9020,195804;4,308612;9173,602951;0,055339;9028,980368;0,461477;9028,980368;0,085736;9018,965897;0,064825
J072-T12-G024-U1-SC3-D3-0151;0,432326;0,922726;0,110443;0,271587;0,657436;0,922726;0,432326;0,158105;0,594399;0,289901;0,115699;-77,126709;0,419770;0,371421;0,694898;0,812531;0,260219;0;10420,204304;3,980968;10574,602056;0,053884;10436,768699;0,461475;10446,064983;0,058754;10420,204304;0,067780
J072-T12-G024-U1-SC3-D3-0152;0,412253;0,922831;0,075564;0,283379;0,646955;0,922831;0,412253;0,164198;0,617881;0,289127;0,092992;-80,588384;0,359061;0,273713;0,684096;0,799298;0,173500;0;8132,646396;2,852720;8191,319102;0,056412;8136,993454;0,433395;8136,993454;0,046398;8132,646396;0,072994
J072-T12-G024-U1-SC3-D3-0153;0,380130;0,872128;0,062634;0,270330;0,604670;0,872128;0,380130;0,158683;0,629351;0,282479;0,088169;-76,669815;0,399367;0,429406;0,794602;0,883740;0,239703;0;9297,535927;4,117112;9476,720544;0,060380;9321,589064;0,523317;9324,844894;0,090479;9297,535927;0,072803
J072-T12-G024-U1-SC3-D3-0154;0,347366;0,821473;0,052661;0,257212;0,561575;0,821473;0,347366;0,153024;0,642525;0,276654;0,080821;-72,700796;0,540440;0,398372;0,786160;1,597838;0,221629;0;9191,007633;3,354168;9286,991888;0,054046;9198,312205;0,496871;9198,312205;0,062335;9195,846784;0,071077
J072-T12-G024-U1-SC3-D3-0155;0,432443;0,962678;0,076654;0,294735;0,676487;0,962678;0,432443;0,170534;0,615956;0,287905;0,096139;-83,853545;0,429818;0,303944;0,649743;1,079075;0,175178;0;8919,438350;2,911068;9024,584267;0,068509;8928,214855;0,431559;8931,244661;0,049132;8919,438350;0,088951
J072-T12-G024-U1-SC3-D3-0156;0,433126;0,907653;0,098156;0,267083;0,653641;0,907653;0,433126;0,151787;0,585527;0,302458;0,112015;-76,405053;0,457440;0,394813;0,785510;1,544961;0,265068;0;10176,355482;5,140858;10381,162422;0,058055;10217,070119;0,492041;10237,946020;0,072023;10176,355482;0,077795
J072-T12-G024-U1-SC3-D3-0157;0,391924;0,944983;0,053239;0,296909;0,639792;0,944983;0,391924;0,178111;0,649611;0,274270;0,076118;-83,855534;0,365034;0,478004;0,749407;0,522409;0,345524;0;8944,050259;5,196243;9174,930363;0,058998;8972,960161;0,708906;8977,633167;0,113631;8973,550239;0,068213
J072-T12-G024-U1-SC3-D3-0158;0,405120;0,944259;0,067504;0,292006;0,648184;0,944259;0,405120;0,173114;0,633490;0,279343;0,087167;-82,636661;0,374749;0,350531;0,765917;0,551675;0,306659;3;8568,288646;3,660222;8874,416695;0,056942;8559,358778;0,509859;8559,358778;0,091583;8563,455422;0,069815
J072-T12-G024-U1-SC3-D3-0159;0,400533;0,897668;0,069462;0,275134;0,628575;0,897668;0,400533;0,159572;0,617683;0,289360;0,092957;-78,297261;0,416321;0,425970;0,696142;0,723934;0,224560;0;7839,531712;3,705138;7947,727757;0,058128;7860,250981;0,458624;7860,250981;0,080010;7856,367975;0,071770
J072-T12-G024-U1-SC3-D3-0160;0,380917;0,849268;0,075226;0,258668;0,595515;0,849268;0,380917;0,151089;0,615619;0,285677;0,098704;-73,427403;0,551267;0,392475;0,734184;0,861841;0,222836;0;8819,975544;3,578947;8923,720241;0,063547;8825,142492;0,510995;8825,142492;0,081994;8819,431369;0,070812
J072-T12-G024-U1-SC3-D3-0161;0,349410;0,823045;0,048002;0,256983;0,563404;0,823045;0,349410;0,152320;0,639879;0,278203;0,081919;-72,781430;0,331316;0,338207;0,629176;0,514965;0,228494;0;10269,721261;3,366355;10403,636141;0,061222;10272,289357;0,486363;10272,289357;0,056639;10269,721261;0,067820
J072-T12-G024-U1-SC3-D3-0162;0,346616;0,774536;0,064262;0,235608;0,542109;0,774536;0,346616;0,137323;0,614965;0,288013;0,097022;-66,979345;0,352468;0,379298;0,565591;0,421024;0,230907;0;9941,951561;4,119948;10017,239096;0,053905;9970,598138;0,493147;9978,978718;0,087354;9941,951561;0,071991
J072-T12-G024-U1-SC3-D3-0163;0,472344;0,966875;0,125330;0,273461;0,699243;0,966875;0,472344;0,158264;0,572151;0,297885;0,129964;-78,061604;0,346861;0,456888;0,715491;0,428334;0,288557;0;9229,049306;5,480741;9485,187816;0,059617;9249,682301;0,505464;9256,115239;0,106915;9254,344010;0,075991
J072-T12-G024-U1-SC3-D3-0164;0,397652;0,882570;0,071262;0,269346;0,620872;0,882570;0,397652;0,156175;0,614417;0,288269;0,097313;-76,649484;0,518668;0,359734;0,681697;0,925946;0,160840;3;9298,723218;2,530359;9351,733449;0,058741;9298,723218;0,383086;9298,723218;0,037379;9298,723218;0,073759
J072-T12-G024-U1-SC3-D3-0165;0,394114;0,921024;0,067203;0,284770;0,631580;0,921024;0,394114;0,170658;0,636349;0,273461;0,090189;-80,325533;0,278230;0,309198;0,657346;0,370895;0,194213;0;8148,052779;3,193758;8243,466487;0,054254;8154,847423;0,435314;8154,847423;0,072394;8148,052779;0,071768
J072-T12-G024-U1-SC3-D3-0166;0,421965;0,993185;0,071382;0,305360;0,676961;0,993185;0,421965;0,183531;0,635595;0,275056;0,089349;-86,188772;0,381374;0,389155;0,564606;1,107710;0,217652;0;8812,816740;2,817281;8923,921063;0,056239;8822,661794;0,442404;8822,661794;0,072821;8812,816740;0,063829
J072-T12-G024-U1-SC3-D3-0167;0,316719;0,743333;0,044775;0,230421;0,508882;0,743333;0,316719;0,137309;0,636850;0,277468;0,085682;-65,221049;0,535874;0,438220;0,767137;0,643158;0,279880;0;8484,323344;3,948899;8622,188676;0,053912;8521,135476;0,514715;8525,626689;0,088186;8509,362609;0,064827
J072-T12-G024-U1-SC3-D3-0168;0,378737;0,826266;0,081702;0,247288;0,583730;0,826266;0,378737;0,143638;0,604533;0,289706;0,105761;-70,330416;0,436116;0,331867;0,697730;1,085205;0,227036;0;10890,171363;3,913795;10991,301424;0,066632;10912,829242;0,455609;10932,375786;0,086417;10890,171363;0,085775
J072-T12-G024-U1-SC3-D3-0169;0,377665;0,861833;0,062311;0,268689;0,600229;0,861833;0,377665;0,156348;0,629810;0,283353;0,086837;-76,242383;0,442408;0,491403;0,580252;0,948197;0,241737;0;7891,425566;4,755390;8030,479260;0,056346;7900,487136;0,500168;7900,487136;0,102937;7891,425566;0,073803
J072-T12-G024-U1-SC3-D3-0170;0,373039;0,835607;0,055016;0,261858;0,588897;0,835607;0,373039;0,148803;0,621517;0,295156;0,083327;-74,719955;0,529515;0,370366;0,718302;1,294939;0,219087;0;8920,944606;3,094903;9003,235501;0,055501;8930,174792;0,446048;8931,790975;0,053390;8920,944606;0,065037
J072-T12-G024-U1-SC3-D3-0171;0,356414;0,806133;0,055921;0,248490;0,562485;0,806133;0,356414;0,144306;0,621399;0,289174;0,089427;-70,726313;0,492487;0,424932;0,907455;0,799163;0,258275;0;8828,290011;5,566047;9176,143915;0,058137;8844,435557;0,494065;8858,804639;0,098083;8850,854347;0,078022
J072-T12-G024-U1-SC3-D3-0172;0,325421;0,774852;0,049597;0,240825;0,526463;0,774852;0,325421;0,144652;0,643481;0,272758;0,083761;-67,963084;0,564312;0,402794;0,706019;0,991515;0,235077;0;8357,719965;3,874855;8487,495494;0,055560;8369,950823;0,518925;8371,313002;0,079492;8387,197373;0,067781
J072-T12-G024-U1-SC3-D3-0173;0,345537;0,783849;0,064730;0,237215;0,543193;0,783849;0,345537;0,140676;0,619472;0,282410;0,098118;-67,233748;0,420293;0,354873;0,639895;0,900382;0,230706;0;10671,094125;4,123839;10816,158321;0,055747;10709,921847;0,474212;10711,911522;0,084630;10690,343635;0,075794
J072-T12-G024-U1-SC3-D3-0174;0,380219;0,852649;0,074140;0,259621;0,595803;0,852649;0,380219;0,152070;0,616812;0,286083;0,097105;-73,688878;0,396304;0,400711;0,719915;0,629060;0,257664;0;9929,874723;4,961296;10156,676063;0,069789;9983,167077;0,526947;9994,230767;0,097158;9927,564049;0,074800
J072-T12-G024-U1-SC3-D3-0175;0,432712;0,968403;0,094534;0,293506;0,676527;0,968403;0,432712;0,172719;0,615771;0,284306;0,099923;-83,134833;0,384341;0,392767;0,770481;0,579650;0,201921;0;9258,468355;2,714120;9338,830780;0,056950;9262,884278;0,405930;9262,884278;0,071611;9258,468355;0,063793
J072-T12-G024-U1-SC3-D3-0176;0,391954;0,892008;0,076941;0,270180;0,617221;0,892008;0,391954;0,161051;0,620898;0,280088;0,099013;-76,429036;0,412961;0,324885;0,612964;1,401916;0,206632;0;9169,925493;3,698590;9246,370833;0,060592;9197,609702;0,467673;9213,219292;0,059505;9169,925493;0,072805
J072-T12-G024-U1-SC3-D3-0177;0,413787;0,965550;0,075643;0,298026;0,662019;0,965550;0,413787;0,177393;0,634244;0,278592;0,087164;-84,229410;0,465066;0,341816;0,649549;1,213468;0,274433;0;10881,816648;4,162626;11065,172766;0,055594;11520,340754;0,543181;11525,718850;0,110315;10881,816648;0,075798
J072-T12-G024-U1-SC3-D3-0178;0,430196;0,965985;0,080854;0,293195;0,673858;0,965985;0,430196;0,171808;0,615912;0,287463;0,096625;-83,311423;0,444781;0,375801;0,715115;0,611842;0,278848;0;11659,578468;4,673114;11884,759162;0,058911;11674,466632;0,547025;11685,566062;0,075508;11663,860141;0,075800
J072-T12-G024-U1-SC3-D3-0179;0,375769;0,848709;0,078047;0,255624;0,588894;0,848709;0,375769;0,152275;0,616897;0,282003;0,101101;-72,335012;0,457579;0,434415;0,699246;0,482705;0,263295;0;9211,348577;4,022173;9326,612485;0,055902;9248,150398;0,501007;9253,666113;0,065949;9212,196872;0,075798
J072-T12-G024-U1-SC3-D3-0180;0,325139;0,745417;0,054422;0,231450;0,517275;0,745417;0,325139;0,135807;0,630237;0,281216;0,088547;-65,596494;0,469485;0,321083;0,708444;0,628685;0,201347;0;8607,014864;3,891397;8714,674282;0,055611;8618,610627;0,476688;8620,813165;0,084143;8607,014864;0,064829
J072-T12-G024-U1-SC3-D3-0181;0,419829;0,957525;0,075136;0,289720;0,661644;0,957525;0,419829;0,173249;0,622371;0,277729;0,099900;-81,957093;0,464427;0,467691;0,739770;1,068367;0,263476;0;8356,402715;4,638621;8480,455604;0,059406;8369,417213;0,490595;8373,862672;0,084749;8370,222898;0,070707
J072-T12-G024-U1-SC3-D3-0182;0,353752;0,811268;0,060380;0,249187;0,561040;0,811268;0,353752;0,146863;0,625620;0,283579;0,090800;-70,683977;0,479502;0,378427;0,593104;1,189269;0,217736;0;10033,593792;3,454407;10104,515803;0,054508;10048,983518;0,447965;10048,983518;0,081875;10033,593792;0,069777
J072-T12-G024-U1-SC3-D3-0183;0,425062;0,904425;0,092490;0,263857;0,644160;0,904425;0,425062;0,153069;0,589227;0,295123;0,115651;-75,313556;0,428363;0,446215;0,664969;2,628017;0,292926;0;11134,503857;5,198586;11465,434561;0,058438;11160,829166;0,511456;11174,810318;0,098128;11132,509172;0,081785
J072-T12-G024-U1-SC3-D3-0184;0,389199;0,895971;0,065719;0,274894;0,618293;0,895971;0,389199;0,163426;0,628216;0,279396;0,092387;-77,826272;0,409513;0,381119;0,544000;0,792784;0,219804;0;9056,820291;3,626693;9166,477552;0,061027;9062,517724;0,467293;9062,517724;0,057114;9055,594578;0,066824
J072-T12-G024-U1-SC3-D3-0185;0,339022;0,737266;0,090675;0,212439;0,516444;0,737266;0,339022;0,127428;0,595470;0,283148;0,121383;-60,047387;0,527729;0,534932;0,718554;-8,561444;0,288639;0;7656,407300;4,357111;7850,436228;0,054168;9199,191503;0,655876;9209,782718;0,102280;7656,282703;0,069107
J072-T12-G024-U1-SC3-D3-0186;0,390157;0,923872;0,064096;0,288130;0,630318;0,923872;0,390157;0,172390;0,642755;0,273928;0,083318;-81,286443;0,383068;0,326492;0,649713;0,695989;0,249575;0;10237,840498;3,543627;10346,029422;0,055929;10266,152548;0,480393;10277,007988;0,080954;10237,134607;0,070772
J072-T12-G024-U1-SC3-D3-0187;0,423277;0,876361;0,110827;0,253913;0,633369;0,876361;0,423277;0,146017;0,581349;0,296603;0,122048;-72,407243;0,495552;0,414958;0,685524;0,667629;0,245137;0;10208,786267;3,932452;10341,413099;0,056810;10249,820730;0,464140;10285,609952;0,061441;10204,525242;0,072197
J072-T12-G024-U1-SC3-D3-0188;0,360530;0,828481;0,066018;0,254186;0,572274;0,828481;0,360530;0,151256;0,628291;0,278162;0,093547;-71,869995;0,409604;0,428379;0,789623;0,553807;0,196337;0;7851,697161;3,106849;7956,486065;0,056818;7880,725014;0,461746;7882,756313;0,052946;7846,066874;0,075796
J072-T12-G024-U1-SC3-D3-0189;0,426430;0,958566;0,084367;0,289078;0,667026;0,958566;0,426430;0,170584;0,614744;0,285055;0,100201;-82,012830;0,330601;0,411071;0,712841;0,677354;0,223131;0;8730,464845;3,814536;8838,795161;0,057969;8744,928497;0,540877;8746,015621;0,089635;8730,464845;0,070337
J072-T12-G024-U1-SC3-D3-0190;0,376915;0,918925;0,056622;0,288960;0,618158;0,918925;0,376915;0,174820;0,656004;0,265635;0,078361;-81,212276;0,423381;0,316839;0,664474;0,529155;0,209387;0;8514,496296;2,455217;8604,154536;0,055993;8515,695790;0,469529;8515,695790;0,047564;8514,496296;0,075800
J072-T12-G024-U1-SC3-D3-0191;0,349621;0,824548;0,061523;0,255841;0,562879;0,824548;0,349621;0,153540;0,640639;0,271350;0,088011;-72,055915;0,384756;0,349846;0,776253;0,723391;0,216967;0;8810,061711;3,576442;8915,007830;0,053719;8827,872541;0,492093;8831,923471;0,081833;8810,061711;0,071808
J072-T12-G024-U1-SC3-D3-0192;0,367447;0,832566;0,055915;0,257954;0,581205;0,832566;0,367447;0,149397;0,623634;0,289082;0,087284;-73,442334;0,409363;0,331486;0,674002;0,722320;0,260338;0;11600,415214;4,999337;11821,767915;0,057093;11613,648298;0,540327;11617,449770;0,100768;11590,256104;0,076761
J072-T12-G024-U1-SC3-D3-0193;0,388522;0,893727;0,063812;0,276784;0,618467;0,893727;0,388522;0,162470;0,628716;0,284561;0,086723;-78,524553;0,451837;0,487717;0,711690;0,688343;0,239480;0;8030,781542;4,482780;8207,843324;0,057687;8040,127474;0,507042;8040,127474;0,092856;8028,919638;0,070072
J072-T12-G024-U1-SC3-D3-0194;0,409471;0,931667;0,070683;0,283365;0,645577;0,931667;0,409471;0,167654;0,621455;0,283508;0,095038;-80,422349;0,290122;0,373779;0,644651;0,603918;0,206491;0;9178,926476;2,972031;9269,869414;0,055702;9185,125705;0,446510;9185,125705;0,071284;9182,632036;0,073805
J072-T12-G024-U1-SC3-D3-0195;0,404350;0,890222;0,085340;0,266633;0,625757;0,890222;0,404350;0,155987;0,607358;0,286803;0,105839;-75,735700;0,489866;0,450195;0,687724;1,287975;0,224741;0;8049,056840;3,560314;8169,282618;0,055535;8056,760216;0,484492;8056,760216;0,060563;8049,056840;0,071772
J072-T12-G024-U1-SC3-D3-0196;0,393497;0,904244;0,061727;0,279084;0,625578;0,904244;0,393497;0,164266;0,628667;0,282016;0,089317;-79,183975;0,415265;0,322190;0,619649;0,699576;0,205491;0;9239,200365;3,131808;9353,351230;0,055414;9254,536419;0,454370;9262,271900;0,051277;9239,200365;0,071810
J072-T12-G024-U1-SC3-D3-0197;0,360130;0,846112;0,062034;0,262727;0,579091;0,846112;0,360130;0,157608;0,639624;0,271330;0,089046;-73,993722;0,427221;0,431898;0,738590;0,714301;0,263541;0;7556,799765;3,575519;7702,505699;0,055148;7577,329209;0,487203;7578,156129;0,080504;7556,799765;0,070808
J072-T12-G024-U1-SC3-D3-0198;0,458827;0,971886;0,104778;0,286417;0,695909;0,971886;0,458827;0,164745;0,591255;0,295738;0,113007;-81,720155;0,367241;0,424721;0,753713;1,326763;0,202962;3;8741,687725;3,094517;8798,283599;0,054915;8741,687725;0,374363;8741,687725;0,062069;8741,687725;0,075798
J072-T12-G024-U1-SC3-D3-0199;0,390690;0,857591;0,087589;0,255794;0,603286;0,857591;0,390690;0,150414;0,605956;0,285486;0,108559;-72,547668;0,512161;0,492938;0,737578;1,630281;0,315466;0;9119,710849;4,160230;9314,252194;0,061899;9148,761746;0,490076;9151,892661;0,070316;9136,994149;0,077793
J072-T12-G024-U1-SC3-D3-0200;0,368761;0,872511;0,050417;0,275026;0,597489;0,872511;0,368761;0,162650;0,644468;0,276826;0,078706;-77,827445;0,465420;0,548379;0,777069;1,103628;0,284373;0;7060,501625;4,563271;7202,846814;0,054673;7064,717156;0,563887;7067,739932;0,095707;7071,056638;0,070789
J072-T12-G024-U1-SC3-D4-0001;0,729162;0,734533;0,724481;0,002888;0,730730;0,733988;0,729106;0,001741;0,334579;0,332163;0,333258;-0,388508;0,507704;0,420896;0,523902;1,336301;0,221867;0;18398,557129;2,811846;18401,927697;0,061560;18405,298266;0,125694;18401,927697;0,035473;18398,557129;0,116688
J072-T12-G024-U1-SC3-D4-0002;0,823462;0,833734;0,813729;0,006047;0,821183;0,823823;0,818399;0,001844;0,331460;0,333925;0,334615;0,797831;0,368010;0,405198;0,506533;0,513056;0,151086;3;16354,646106;0,605267;16354,646106;0,056437;16354,646106;0,103934;16354,646106;0,022995;16354,646106;0,120676
J072-T12-G024-U1-SC3-D4-0003;0,835946;0,849540;0,828496;0,005492;0,837392;0,840972;0,835946;0,001485;0,333503;0,334177;0,332320;-0,582686;0,298880;0,388570;0,561252;0,477083;0,155351;3;15474,125999;0,724767;15474,125999;0,078041;15474,125999;0,088821;15474,125999;0,020931;15474,125999;0,161570
J072-T12-G024-U1-SC3-D4-0004;0,753600;0,762712;0,743371;0,005177;0,751243;0,754029;0,748700;0,001940;0,331203;0,334425;0,334372;0,975403;0,403666;0,315385;0,504159;0,647325;0,200933;0;18918,104656;3,452670;18928,252423;0,059647;18928,252423;0,144009;18928,252423;0,043123;18955,130573;0,121677
J072-T12-G024-U1-SC3-D4-0005;0,612103;0,618524;0,605411;0,004761;0,613283;0,618524;0,611640;0,001958;0,333081;0,334271;0,332648;-0,263919;0,409173;0,386310;0,714645;0,964242;0,147360;3;16215,895370;2,091046;16207,750074;0,061488;16207,750074;0,116580;16207,750074;0,031926;16215,895370;0,127657
J072-T12-G024-U1-SC3-D4-0006;0,794850;0,802535;0,785461;0,004512;0,796115;0,798449;0,793984;0,001326;0,334441;0,332841;0,332718;-0,510024;0,363914;0,353873;0,575310;0,511969;0,151027;0;18902,836911;2,125589;18908,372233;0,061347;18908,372233;0,117394;18908,372233;0,032349;18902,836911;0,132881
J072-T12-G024-U1-SC3-D4-0007;0,720424;0,727528;0,714887;0,003398;0,720978;0,722194;0,719058;0,000817;0,333437;0,334000;0,332563;-0,278595;0,327936;0,419798;0,581989;0,587832;0,181933;0;17213,148413;1,892110;17217,154329;0,059225;17217,154329;0,119861;17217,154329;0,034536;17214,491410;0,115692
J072-T12-G024-U1-SC3-D4-0008;0,850937;0,856511;0,841166;0,004392;0,851564;0,852917;0,850498;0,000818;0,333668;0,333630;0,332702;-0,232900;0,423026;0,440338;0,502514;1,127691;0,193766;3;18204,074480;3,969738;18197,231208;0,066899;18197,231208;0,154392;18197,231208;0,049955;18197,231208;0,159771
J072-T12-G024-U1-SC3-D4-0009;0,847548;0,855277;0,841201;0,004405;0,846934;0,847993;0,844743;0,000843;0,332704;0,333920;0,333376;0,253516;0,387277;0,416004;0,555830;1,258595;0,170163;3;16823,396762;0,948121;16823,396762;0,058627;16823,396762;0,122035;16823,396762;0,030812;16823,396762;0,110666
J072-T12-G024-U1-SC3-D4-0010;0,665750;0,671546;0,658959;0,003680;0,664645;0,665982;0,660100;0,001541;0,332827;0,333337;0,333836;0,286002;0,410967;0,361778;0,565755;0,637444;0,154177;3;14893,746761;0,612874;14893,746761;0,059775;14893,746761;0,089405;14893,746761;0,020245;14893,746761;0,124668
J072-T12-G024-U1-SC3-D4-0011;0,704391;0,710224;0,696959;0,004396;0,704898;0,706797;0,702595;0,001075;0,334259;0,332417;0,333325;-0,201851;0,458816;0,445375;0,561891;1,305782;0,173898;3;15979,405972;0,877526;15979,405972;0,075040;15979,405972;0,099691;15979,405972;0,022549;15979,405972;0,135601
J072-T12-G024-U1-SC3-D4-0012;0,778844;0,785559;0,771855;0,004489;0,779376;0,780928;0,775733;0,001304;0,333843;0,334038;0,332120;-0,423544;0,471498;0,392727;0,723107;1,479996;0,189293;3;17984,433135;2,132054;17996,567685;0,061057;17976,903166;0,116811;17976,903166;0,032076;17976,903166;0,128864
J072-T12-G024-U1-SC3-D4-0013;0,713133;0,718420;0,706961;0,003840;0,713200;0,715210;0,709897;0,001239;0,334304;0,331755;0,333941;-0,035537;0,336930;0,443327;0,644718;0,790307;0,201121;3;16479,371681;3,834124;16474,648965;0,060666;16474,648965;0,166456;16474,648965;0,048057;16475,926357;0,126659
J072-T12-G024-U1-SC3-D4-0014;0,587987;0,593063;0,582704;0,002980;0,587631;0,589449;0,586076;0,000803;0,332955;0,333845;0,333200;0,153144;0,492274;0,420207;0,641270;1,063041;0,167025;3;16419,189453;1,492109;16419,189453;0,060562;16419,189453;0,129298;16419,189453;0,031052;16419,189453;0,126661
J072-T12-G024-U1-SC3-D4-0015;0,761835;0,770095;0,756546;0,003653;0,762968;0,765449;0,761698;0,001039;0,333567;0,333920;0,332513;-0,377160;0,435393;0,349750;0,497505;0,530188;0,218920;3;17781,726353;2,684757;17781,726353;0,064636;17784,900026;0,116520;17781,726353;0,033907;17781,726353;0,140842
J072-T12-G024-U1-SC3-D4-0016;0,726435;0,733560;0,713634;0,004889;0,723725;0,726671;0,713634;0,003539;0,331765;0,334021;0,334214;0,621469;0,317514;0,293675;0,544443;0,442522;0,146515;3;16168,280566;0,612316;16168,280566;0,058266;16168,280566;0,099358;16168,280566;0,032844;16168,280566;0,105801
J072-T12-G024-U1-SC3-D4-0017;0,705233;0,711884;0,696882;0,004732;0,703804;0,705801;0,700872;0,001692;0,332682;0,333559;0,333759;0,340028;0,566181;0,366821;0,454346;2,034751;0,157031;1;17919,657480;1,296389;17919,657480;0,080978;31314,103625;0,156637;31314,103625;0,058466;17919,657480;0,164560
J072-T12-G024-U1-SC3-D4-0018;0,743979;0,755978;0,737455;0,004999;0,745517;0,750910;0,743979;0,001850;0,334767;0,332847;0,332385;-0,518148;0,444252;0,457783;0,557457;0,558107;0,215118;3;16461,496039;3,149381;16461,471715;0,060466;16461,471715;0,143318;16461,471715;0,043807;16466,379852;0,124668
J072-T12-G024-U1-SC3-D4-0019;0,659710;0,667098;0,652896;0,003766;0,658276;0,659710;0,655921;0,001241;0,332570;0,333118;0,334312;0,452514;0,419406;0,377428;0,674289;0,760013;0,201511;3;17563,798016;2,810582;17552,940044;0,058797;17552,940044;0,115968;17552,940044;0,032273;17552,940044;0,122602
J072-T12-G024-U1-SC3-D4-0020;0,782645;0,789031;0,775390;0,003758;0,783297;0,784637;0,781854;0,000801;0,333883;0,333243;0,332874;-0,385888;0,436518;0,386443;0,529426;1,028084;0,179223;3;20419,121101;1,883737;20419,121101;0,060009;20419,121101;0,105380;20419,121101;0,028220;20419,121101;0,113691
J072-T12-G024-U1-SC3-D4-0021;0,964599;0,975579;0,955308;0,004883;0,965112;0,966810;0,962737;0,001051;0,333596;0,334033;0,332371;-0,439894;0,348190;0,413805;0,554592;1,940702;0,189050;0;19525,041508;2,353220;19528,211259;0,061516;19528,211259;0,122711;19528,211259;0,034464;19525,041508;0,138630
J072-T12-G024-U1-SC3-D4-0022;0,733958;0,742833;0,725784;0,004864;0,734363;0,740699;0,732151;0,002056;0,332513;0,334582;0,332905;-0,012409;0,391396;0,322961;0,616281;1,383763;0,163270;3;16688,545280;2,401170;16688,545280;0,064746;16688,545280;0,116308;16688,545280;0,031955;16689,324510;0,112663
J072-T12-G024-U1-SC3-D4-0023;0,831412;0,835855;0,819582;0,004025;0,831832;0,835855;0,830132;0,001631;0,332820;0,333516;0,333664;0,078479;0,363189;0,451734;0,521621;0,632019;0,176310;3;16394,555161;0,597910;16394,555161;0,059112;16394,555161;0,086503;16394,555161;0,020277;16394,555161;0,106678
J072-T12-G024-U1-SC3-D4-0024;0,563863;0,572115;0,556398;0,004656;0,561574;0,563863;0,558223;0,001544;0,330960;0,333480;0,335560;0,842477;0,551434;0,441764;0,543865;1,247767;0,212742;3;17781,308567;2,258759;17768,764384;0,073587;17768,764384;0,113815;17768,764384;0,032539;17798,257234;0,123863
J072-T12-G024-U1-SC3-D4-0025;0,685651;0,691829;0,679979;0,003875;0,684832;0,686423;0,679979;0,001713;0,333096;0,333173;0,333731;0,090201;0,455627;0,407993;0,603926;1,186689;0,151308;3;16234,675663;0,607282;16234,675663;0,058778;16234,675663;0,098946;16234,675663;0,023240;16234,675663;0,108677
J072-T12-G024-U1-SC3-D4-0026;0,801797;0,808509;0,794724;0,004636;0,803065;0,805505;0,801797;0,001009;0,333942;0,333711;0,332347;-0,465833;0,416941;0,428314;0,607239;0,881682;0,155796;3;16879,140819;0,857367;16879,140819;0,088274;16879,140819;0,095044;16879,140819;0,021478;16879,140819;0,144609
J072-T12-G024-U1-SC3-D4-0027;0,859646;0,866878;0,855222;0,003545;0,859905;0,864130;0,858962;0,001319;0,333266;0,333204;0,333530;0,038069;0,378655;0,370143;0,580863;0,885134;0,188775;3;19143,364888;0,615842;19143,364888;0,057958;19143,364888;0,098527;19143,364888;0,025682;19143,364888;0,106668
J072-T12-G024-U1-SC3-D4-0028;0,909277;0,915916;0,904831;0,003898;0,908414;0,910146;0,904831;0,001706;0,333462;0,332932;0,333606;0,183476;0,410370;0,385619;0,594583;0,962870;0,179022;3;19272,275698;0,755880;19272,275698;0,069976;19272,275698;0,091368;19272,275698;0,020794;19272,275698;0,158575
J072-T12-G024-U1-SC3-D4-0029;0,745954;0,755078;0,737020;0,004125;0,745418;0,747099;0,743552;0,000902;0,332990;0,333434;0,333576;0,212283;0,345549;0,425713;0,473313;0,687913;0,190404;3;16686,714006;2,112347;16677,347014;0,061834;16677,347014;0,111895;16677,347014;0,032656;16677,347014;0,128658
J072-T12-G024-U1-SC3-D4-0030;0,765271;0,770095;0,760280;0,003052;0,766524;0,770095;0,765025;0,001475;0,333951;0,333125;0,332924;-0,306857;0,389569;0,340403;0,594620;0,697121;0,160467;3;17456,060264;1,806105;17456,060264;0,057290;17456,060264;0,117411;17456,060264;0,030298;17456,060264;0,100729
