name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J108-T18-G036-U1-SC3-D5-0008;0,730429;1,144290;0,251082;0,269604;0,618921;0,742962;0,251082;0,132949;0,312177;0,280987;0,406836;28,782179;0,445711;0,410394;0,533149;0,950402;0,145458;0;42537,645738;6,634767;44653,521320;0,431073;43186,637551;0,537340;42993,662088;0,294720;41481,980488;1,298147
J108-T18-G036-U1-SC3-D5-0009;0,790384;1,238719;0,270097;0,292403;0,669211;0,803862;0,270097;0,144267;0,312034;0,280763;0,407204;31,297691;0,407699;0,384388;0,501729;0,818796;0,151042;0;63165,544570;7,206408;65996,010668;0,446166;64514,184684;0,739807;66297,533429;0,558591;61587,987978;1,417820
J108-T18-G036-U1-SC3-D5-0010;0,717214;1,123428;0,244085;0,265227;0,607275;0,729465;0,244085;0,131151;0,312009;0,280915;0,407076;28,363947;0,456688;0,365999;0,560329;0,594615;0,164079;0;48821,143763;12,592556;50196,153431;0,424156;48912,416831;0,585180;49653,946092;0,256742;48467,082569;2,024269
J108-T18-G036-U1-SC3-D6-0001;0,722273;0,875460;0,527661;0,107362;0,650639;0,722273;0,527661;0,052386;0,297611;0,319150;0,383238;23,809659;0,374444;0,349933;0,584096;1,458994;0,142051;3;34793,669010;14,163090;34797,530332;0,234896;34793,669010;0,482850;34793,669010;0,080201;34793,669010;0,519739
J108-T18-G036-U1-SC3-D6-0002;0,775245;0,893625;0,643238;0,083846;0,727401;0,775245;0,643238;0,035178;0,313423;0,319525;0,367052;16,161501;0,346323;0,323094;0,629163;0,526808;0,145781;0;34028,388679;26,042995;34048,999236;0,235438;34061,601234;0,664188;34073,235528;0,108809;34028,388679;1,034904
J108-T18-G036-U1-SC3-D6-0003;0,720831;0,864463;0,549086;0,101456;0,664354;0,721499;0,549086;0,045448;0,310107;0,315862;0,374031;18,204456;0,375781;0,378521;0,548297;1,132730;0,162292;0;37553,639128;18,577842;37621,257675;0,243255;37559,263705;0,485530;37559,263705;0,090679;37553,639128;0,636549
J108-T18-G036-U1-SC3-D6-0004;0,675940;0,819230;0,512497;0,095961;0,619112;0,675940;0,512497;0,044938;0,307072;0,316199;0,376729;18,371233;0,392342;0,345987;0,533439;0,663741;0,198707;0;39467,464823;49,353222;39755,232704;0,236057;39519,169024;0,812097;39525,971966;0,189049;39544,012143;0,561840
J108-T18-G036-U1-SC3-D6-0005;0,618451;0,727310;0,482442;0,072850;0,587769;0,619172;0,533352;0,024147;0,321714;0,313714;0,364572;10,549155;0,426303;0,403911;0,624888;0,539751;0,169593;0;32531,321468;31,605472;32645,077434;0,231365;32545,494219;0,688581;32545,494219;0,134958;32533,840360;0,651834
J108-T18-G036-U1-SC3-D6-0006;0,648371;0,753049;0,541216;0,065197;0,609023;0,648371;0,541216;0,030165;0,312228;0,324814;0,362958;12,733673;0,474725;0,325660;0,587543;1,031648;0,156544;0;38915,186648;24,202018;39003,111336;0,259460;38942,947530;0,592079;38947,634244;0,096967;38919,282093;0,713388
J108-T18-G036-U1-SC3-D6-0007;0,711755;0,869281;0,508345;0,122011;0,622913;0,711755;0,508345;0,059025;0,283796;0,322058;0,394146;30,403213;0,378402;0,389661;0,528755;1,128231;0,157061;0;37768,572936;23,586493;37863,387719;0,245525;48672,092557;0,887122;48684,872056;0,192135;37774,486936;0,673258
J108-T18-G036-U1-SC3-D6-0008;0,680649;0,768126;0,537603;0,065009;0,658222;0,681551;0,607805;0,020192;0,328335;0,316141;0,355524;7,786847;0,370104;0,429171;0,571779;0,868510;0,172578;0;30814,731994;36,579014;30901,433725;0,232220;30818,486550;0,824291;30822,556682;0,137648;30824,136219;1,068151
J108-T18-G036-U1-SC3-D6-0009;0,668812;0,784148;0,535513;0,079028;0,628564;0,670251;0,559036;0,032053;0,315892;0,318279;0,365830;13,047138;0,446751;0,305395;0,599870;0,801581;0,176720;0;38997,330037;34,247324;39162,192559;0,238085;39004,625580;0,688985;39015,709778;0,127944;38997,330037;0,652689
J108-T18-G036-U1-SC3-D6-0010;0,662535;0,802977;0,493489;0,102127;0,592511;0,662535;0,493489;0,046819;0,290586;0,323703;0,385712;24,035592;0,479786;0,379774;0,634234;0,937599;0,153222;3;33665,162697;23,614593;33699,892966;0,233628;33658,793700;0,594440;33658,793700;0,102368;33665,011080;0,584513
J108-T18-G036-U2-SC1-D1-0001;0,765885;1,027089;0,515517;0,230108;0,614260;0,765885;0,533785;0,087088;0,233694;0,334094;0,432213;57,087155;0,455133;0,396845;0,064311;0,999688;2,485503;0;560050,081570;621,269441;564620,200376;0,676041;561527,253998;10,942666;572136,461801;3,971182;551652,241620;3,940022
J108-T18-G036-U2-SC1-D1-0002;0,956086;1,274723;0,635656;0,293995;0,762998;0,956086;0,659966;0,109215;0,230093;0,333555;0,436352;73,674185;0,460743;0,410237;0,074774;1,301988;2,632690;3;727479,324300;449,779069;830208,611861;1,160156;684602,586887;10,071531;673013,041863;3,967319;636946,928781;10,483963
J108-T18-G036-U2-SC1-D1-0003;0,889342;1,193221;0,605720;0,266917;0,711077;0,889342;0,615276;0,102503;0,233072;0,335041;0,431886;66,750085;0,467187;0,338856;0,076024;0,870244;2,417822;2;732887,038467;447,882627;770356,567712;0,833574;662780,783088;10,065387;666988,853235;3,865696;650873,799036;4,284115
J108-T18-G036-U2-SC1-D1-0004;0,967882;1,282630;0,659697;0,287507;0,776933;0,967882;0,674572;0,109891;0,232527;0,336556;0,430916;71,816337;0,371078;0,316953;0,057912;1,000909;2,330831;2;918278,766878;423,268653;1004619,850023;1,025280;832445,063847;9,796645;840603,446442;4,535137;783346,796714;18,239805
J108-T18-G036-U2-SC1-D1-0005;0,872173;1,155273;0,586882;0,259789;0,702181;0,872173;0,612268;0,096782;0,237855;0,332174;0,429971;64,077149;0,445608;0,409695;0,064886;1,039930;2,602927;2;638469,000467;460,572932;673891,725999;0,780995;581813,932011;9,978180;589404,631369;3,508741;571643,157558;5,252974
J108-T18-G036-U2-SC1-D1-0006;0,889250;1,176904;0,592439;0,269495;0,711088;0,889250;0,614197;0,102795;0,230231;0,337763;0,432006;66,918048;0,419309;0,352373;0,068098;0,792954;2,473301;2;688007,582476;431,467519;710644,504702;0,744604;620964,232862;9,803538;625206,285291;3,517607;611125,863855;6,533058
J108-T18-G036-U2-SC1-D1-0007;0,915863;1,208558;0,606078;0,274231;0,730377;0,915863;0,625973;0,107153;0,230694;0,335699;0,433608;69,240789;0,416531;0,402359;0,081146;0,538902;2,527694;2;693704,904847;441,021774;732792,305620;0,820111;625866,577831;10,041238;632284,526112;4,772288;603167,705501;5,153179
J108-T18-G036-U2-SC1-D1-0008;0,930503;1,224980;0,629316;0,276912;0,745542;0,930503;0,629316;0,105228;0,235261;0,330957;0,433782;69,440149;0,367978;0,432078;0,066261;1,593161;2,719578;3;747874,034881;437,425395;810506,440089;0,871771;687019,213526;9,817196;681930,814369;3,717738;657156,636391;15,477509
J108-T18-G036-U2-SC1-D1-0009;0,920685;1,240126;0,615864;0,278054;0,729698;0,920685;0,617993;0,109049;0,231897;0,330326;0,437777;71,297906;0,462250;0,390800;0,060360;1,469238;2,501324;2;704209,032020;440,062629;758513,190348;0,851932;650986,997355;10,028375;659841,737727;3,769745;630584,409930;8,305004
J108-T18-G036-U2-SC1-D1-0010;0,886897;1,189941;0,593674;0,266076;0,712956;0,886897;0,618955;0,098862;0,232629;0,336614;0,430756;66,207664;0,385044;0,432942;0,068504;0,642193;2,553847;3;682073,145987;426,720323;719258,047366;0,852234;614115,032705;9,706314;611342,340710;3,552073;595299,073513;5,200426
J108-T18-G036-U2-SC1-D2-0001;0,930983;1,473198;0,382892;0,332243;0,658317;0,930983;0,382892;0,167044;0,195528;0,333805;0,470668;96,056854;0,459639;0,352608;0,144969;0,941014;2,426645;3;957534,837205;436,274001;931727,490625;0,947820;840949,827214;10,216103;828536,423089;4,628799;762810,126017;36,210320
J108-T18-G036-U2-SC1-D2-0002;0,932919;1,491467;0,369215;0,343157;0,651540;0,932919;0,369215;0,172081;0,191414;0,333449;0,475137;99,212702;0,448132;0,435131;0,127879;1,088781;2,848888;2;851884,878177;439,640523;900617,711104;0,999971;713640,923587;10,334361;738574,144994;4,453781;696548,086114;28,076923
J108-T18-G036-U2-SC1-D2-0003;0,876044;1,396500;0,356254;0,317054;0,616181;0,876044;0,356254;0,158786;0,193765;0,333665;0,472570;91,666242;0,390474;0,320403;0,105914;2,258231;2,359703;3;762256,155110;544,914259;816802,670800;0,830534;710023,042639;10,199420;701070,062416;4,165861;669787,724979;16,366100
J108-T18-G036-U2-SC1-D2-0004;0,976321;1,574515;0,377703;0,364394;0,677535;0,976321;0,377703;0,182720;0,189354;0,333706;0,476940;105,352934;0,322197;0,366814;0,140464;0,454656;2,467406;2;890911,181598;394,322238;934082,820398;1,172058;778716,641532;10,299490;825810,978175;5,285236;733922,214045;41,507479
J108-T18-G036-U2-SC1-D2-0005;0,821023;1,330989;0,311141;0,310052;0,566572;0,821023;0,311141;0,155889;0,187445;0,334280;0,478275;89,639506;0,440947;0,381586;0,155933;0,760274;2,607214;3;690996,415041;596,303338;718427,273074;0,811912;658929,411308;11,731315;635927,365129;4,690263;624802,462721;5,324173
J108-T18-G036-U2-SC1-D2-0006;0,729945;1,159707;0,294786;0,263891;0,513130;0,729945;0,294786;0,133133;0,193514;0,334346;0,472140;76,293627;0,459479;0,386627;0,138156;0,742461;2,538718;3;585708,587828;724,134256;574533,424561;0,726381;577517,620495;10,386680;573979,478908;3,572152;572071,856351;5,015360
J108-T18-G036-U2-SC1-D2-0007;0,877575;1,406499;0,352501;0,321884;0,614275;0,877575;0,352501;0,160253;0,192308;0,332810;0,474883;93,061759;0,424940;0,334744;0,131786;0,560048;2,308139;3;732105,250425;537,368580;781840,296496;0,869411;668672,094591;10,524777;639118,945042;4,078631;617142,055922;7,624163
J108-T18-G036-U2-SC1-D2-0008;0,908186;1,441450;0,371119;0,326012;0,640563;0,908186;0,371119;0,164043;0,194664;0,333849;0,471486;94,255019;0,388303;0,355979;0,117460;0,474166;2,386751;3;860760,009822;507,605166;869921,710217;0,937811;809049,459830;10,248044;741738,850302;4,439141;700161,618244;34,012430
J108-T18-G036-U2-SC1-D2-0009;0,869214;1,405454;0,335424;0,326347;0,601953;0,869214;0,335424;0,163045;0,188907;0,332795;0,478298;94,352014;0,448021;0,390501;0,098179;0,680562;2,612728;3;774384,382794;556,721097;861819,055867;0,900113;721109,364412;11,969785;677879,949165;4,119526;655434,953311;22,958284
J108-T18-G036-U2-SC1-D2-0010;0,846515;1,366185;0,330544;0,313198;0,589956;0,846515;0,330544;0,156606;0,191124;0,333019;0,475857;90,547819;0,563214;0,408351;0,125298;1,906119;2,582304;3;652373,396622;578,671838;687195,982445;0,949642;633743,137344;10,962408;600116,857953;3,941174;576453,965079;7,239122
J108-T18-G036-U2-SC1-D3-0001;0,448763;0,902577;0,101916;0,257466;0,665327;0,902577;0,448763;0,140935;0,564427;0,313508;0,122065;-73,934508;0,438030;0,424326;0,259673;0,929824;2,786223;2;304228,937505;486,314943;371239,045600;0,370059;302899,291508;9,709002;304369,553880;2,853794;301399,277153;2,963631
J108-T18-G036-U2-SC1-D3-0002;0,448276;0,916016;0,075407;0,272893;0,676064;0,916016;0,448276;0,145664;0,576509;0,317585;0,105906;-78,492770;0,490080;0,398962;0,185148;0,780707;2,661703;2;290121,577555;455,117165;347489,226039;0,439140;288710,399469;9,843740;290637,967007;2,678169;287597,647465;2,755983
J108-T18-G036-U2-SC1-D3-0003;0,497175;0,931888;0,128588;0,254613;0,709299;0,931888;0,497175;0,134510;0,536474;0,322908;0,140618;-73,421118;0,563464;0,390013;0,189113;1,141833;2,703558;2;327627,715870;534,383895;392101,695764;0,422093;326484,499734;10,150743;328455,543640;2,823823;324884,048414;3,501806
J108-T18-G036-U2-SC1-D3-0004;0,468357;0,958516;0,091732;0,279638;0,703106;0,958516;0,468357;0,152149;0,573121;0,314492;0,112387;-80,316066;0,484637;0,344040;0,226910;1,775780;2,460821;2;297108,298516;428,330849;348169,588513;0,415619;296634,283423;9,408153;298137,166425;2,564212;295905,441585;3,582420
J108-T18-G036-U2-SC1-D3-0005;0,488301;0,973085;0,099932;0,279647;0,722409;0,973085;0,488301;0,150413;0,562404;0,317536;0,120060;-80,471274;0,398115;0,354831;0,220248;0,671185;2,396094;2;291728,234448;445,277966;343540,929660;0,396882;290750,312194;11,574263;292309,827328;2,737268;289684,706381;4,087538
J108-T18-G036-U2-SC1-D3-0006;0,492647;0,948936;0,124536;0,263020;0,712763;0,948936;0,492647;0,141163;0,546048;0,320606;0,133346;-75,736743;0,568136;0,405758;0,200672;0,832829;2,711416;2;288719,702733;501,723132;350815,424786;0,403664;287779,591583;9,867701;290478,322393;2,769680;286253,811924;3,674246
J108-T18-G036-U2-SC1-D3-0007;0,491940;0,944039;0,110884;0,263859;0,711838;0,944039;0,491940;0,139516;0,545771;0,323070;0,131159;-76,089999;0,419463;0,369201;0,223283;1,314475;2,519586;2;278923,937828;476,064186;343890,158456;0,385734;277649,809778;9,926425;279439,868583;2,700115;276686,439503;4,513626
J108-T18-G036-U2-SC1-D3-0008;0,480713;0,986269;0,093170;0,287895;0,722696;0,986269;0,480713;0,157201;0,573437;0,314862;0,111700;-82,689853;0,425064;0,324656;0,222998;0,576492;2,422726;2;302224,523891;439,397811;357958,040209;0,408546;301054,952387;9,751912;302639,975139;2,659198;299903,502342;9,500204
J108-T18-G036-U2-SC1-D3-0009;0,481668;0,946747;0,104814;0,271525;0,708319;0,946747;0,481668;0,144740;0,558312;0,319351;0,122337;-78,157719;0,404035;0,448846;0,198487;0,828020;3,018667;2;319504,268562;457,325448;388775,106922;0,396808;317946,723108;10,757134;319931,049114;3,334421;316309,665219;2,980707
J108-T18-G036-U2-SC1-D3-0010;0,482979;0,952621;0,103486;0,270816;0,709800;0,952621;0,482979;0,145763;0,557725;0,317760;0,124515;-77,958611;0,446881;0,308579;0,189801;1,358970;2,441753;2;354100,001395;466,685321;420439,615992;0,432889;352657,560748;10,578643;354652,744719;2,835633;351209,344991;3,206894
J108-T18-G036-U2-SC1-D4-0001;0,899663;0,905539;0,885670;0,004672;0,899657;0,901381;0,898815;0,000605;0,333384;0,333362;0,333254;0,067456;0,384637;0,347085;0,196186;0,994068;2,658254;2;612669,777715;742,354112;606502,684084;0,674469;604723,922166;9,842856;607884,872076;3,470656;603539,946174;5,336563
J108-T18-G036-U2-SC1-D4-0002;0,842521;0,848402;0,837545;0,003250;0,842829;0,844080;0,837679;0,001313;0,333510;0,333688;0,332803;-0,232408;0,473838;0,422104;0,193186;1,032362;3,488771;2;620125,252963;821,143326;614302,458042;0,689948;611852,987870;10,246494;614926,627055;3,075407;607851,129317;5,346773
J108-T18-G036-U2-SC1-D4-0003;0,980071;0,991654;0,974799;0,004415;0,980451;0,983893;0,978896;0,001457;0,333773;0,332378;0,333849;0,156356;0,407029;0,422010;0,197940;0,704173;2,807133;2;688638,543197;227,255256;681777,021755;0,448190;674240,980723;5,398078;685415,383997;1,439043;671992,257281;11,277922
J108-T18-G036-U2-SC1-D4-0004;0,780423;0,785446;0,775617;0,002738;0,779284;0,780558;0,776063;0,001494;0,332869;0,333569;0,333562;0,239889;0,401175;0,438943;0,242646;0,554571;2,993822;2;543340,825955;846,087275;540926,282860;0,663642;537897,741248;10,436112;540829,786473;3,206489;534665,182452;6,121185
J108-T18-G036-U2-SC1-D4-0005;0,936020;0,944256;0,930055;0,003374;0,936141;0,937256;0,933217;0,000845;0,333322;0,333532;0,333146;-0,188677;0,402747;0,351549;0,225212;0,737760;2,691763;2;679749,730868;576,168378;673163,462536;0,591622;669271,139159;8,976190;674901,490778;2,548552;665833,105651;5,888386
J108-T18-G036-U2-SC1-D4-0006;0,864782;0,873655;0,857117;0,004395;0,865854;0,869560;0,864782;0,001146;0,333403;0,334141;0,332456;-0,384563;0,445881;0,392676;0,217383;1,149468;2,759424;2;565029,060338;764,016321;561159,115685;0,643097;559123,294835;9,454816;560802,114616;2,951828;555147,003390;5,324938
J108-T18-G036-U2-SC1-D4-0007;0,778940;0,785897;0,772798;0,003152;0,778437;0,779881;0,775374;0,001095;0,333736;0,332469;0,333795;0,107396;0,469238;0,386357;0,223013;0,722549;2,736793;2;542287,251576;850,458451;538618,712806;0,651385;537076,960752;10,111771;538564,346986;3,193355;533629,425037;3,942377
J108-T18-G036-U2-SC1-D4-0008;0,864953;0,872310;0,857209;0,004175;0,865207;0,866621;0,860902;0,001260;0,333788;0,333398;0,332814;-0,255581;0,449681;0,333596;0,259605;0,727815;2,547412;2;620875,953606;745,749416;615557,725119;0,648378;614011,025824;9,679967;615865,463906;3,042749;610572,610837;4,701969
J108-T18-G036-U2-SC1-D4-0009;0,933442;0,942349;0,921748;0,004560;0,934134;0,935541;0,929764;0,001311;0,333634;0,333590;0,332776;-0,449763;0,427126;0,361821;0,242744;2,693384;2,815966;2;690241,920292;607,678572;681437,883230;0,615266;681206,539729;8,942949;686673,213254;2,648445;677147,331810;5,907242
J108-T18-G036-U2-SC1-D4-0010;0,992264;0,999250;0,986350;0,003627;0,991836;0,992640;0,988988;0,000767;0,333050;0,333547;0,333403;0,143661;0,373076;0,413430;0,240824;1,474712;3,107614;2;741604,490835;61,624337;729691,691479;0,363895;724136,924479;3,108296;737306,297039;0,712056;720634,063235;8,816816
J108-T18-G036-U2-SC1-D5-0001;0,844695;1,325027;0,292745;0,311058;0,716026;0,859143;0,292745;0,153240;0,312078;0,281113;0,406808;33,230183;0,393458;0,377859;0,170625;0,458660;2,722041;2;732537,338699;351,001584;738784,865315;0,628036;668042,538547;9,427536;672073,107321;2,851396;633960,401917;7,409565
J108-T18-G036-U2-SC1-D5-0002;0,930188;1,456031;0,320482;0,342952;0,788201;0,946173;0,320482;0,169354;0,312122;0,281210;0,406668;36,605495;0,415307;0,359486;0,144441;0,680470;2,605789;3;768671,988986;305,803228;867400,643729;0,838674;767785,547512;7,285858;755375,223487;2,914921;701080,903336;7,009369
J108-T18-G036-U2-SC1-D5-0003;0,857334;1,341102;0,295070;0,315542;0,726482;0,871840;0,295070;0,155994;0,312093;0,281089;0,406818;33,773798;0,484706;0,439023;0,164581;0,676115;2,961322;3;667152,676656;362,851786;663953,535927;0,657597;605499,827181;8,166789;601064,890678;2,945013;567898,281308;5,981819
J108-T18-G036-U2-SC1-D5-0004;0,847406;1,326978;0,293282;0,311481;0,718387;0,861930;0,293282;0,153765;0,312096;0,281305;0,406599;33,289113;0,451220;0,427797;0,161438;0,652493;2,645982;3;637903,331026;324,565305;642507,559099;0,660771;588331,743040;8,335111;582419,061213;2,921160;546058,237254;8,161699
J108-T18-G036-U2-SC1-D5-0005;0,940896;1,473366;0,325047;0,346431;0,797317;0,956969;0,325047;0,171032;0,312007;0,281356;0,406637;37,046662;0,377617;0,388332;0,135543;0,798379;2,764088;3;789326,636359;287,004901;856106,823878;0,831747;747756,025363;7,402454;728638,672237;2,873871;666462,989064;8,655897
J108-T18-G036-U2-SC1-D5-0006;0,893229;1,399162;0,309322;0,328430;0,757108;0,908551;0,309322;0,162077;0,311947;0,281495;0,406557;35,133760;0,383742;0,407893;0,159532;0,493571;2,829746;2;716468,227769;331,694838;741856,564822;0,879169;690009,128471;7,576944;694500,836041;2,942537;645332,830495;6,803072
J108-T18-G036-U2-SC1-D5-0007;0,933561;1,460505;0,320973;0,343439;0,791013;0,949443;0,320973;0,169881;0,312039;0,281262;0,406700;36,771100;0,424814;0,352364;0,161054;0,879698;2,532585;3;804918,363719;302,692038;891810,346996;0,959247;804962,431285;7,260241;784967,089465;3,010078;729349,759220;9,339672
J108-T18-G036-U2-SC1-D5-0008;0,800529;1,254580;0,274664;0,295537;0,678146;0,814369;0,274664;0,145924;0,312056;0,281113;0,406831;31,554517;0,551695;0,406984;0,140808;1,002257;2,702737;3;639275,860988;446,715016;652624,750039;0,645454;624169,768813;9,270246;618175,657402;3,096520;596604,660034;8,286680
J108-T18-G036-U2-SC1-D5-0009;0,889892;1,396151;0,308046;0,327807;0,754454;0,905292;0,308046;0,161422;0,312070;0,281407;0,406523;34,936590;0,531520;0,365249;0,163888;1,827056;2,569488;2;689632,556385;350,642189;740730,168435;0,927108;671242,076872;8,053706;675287,154326;2,892787;633824,960625;6,635088
J108-T18-G036-U2-SC1-D5-0010;0,924794;1,446816;0,317925;0,340875;0,783226;0,940532;0,317925;0,168476;0,311864;0,281344;0,406792;36,539758;0,420412;0,395029;0,175569;0,550695;2,652078;3;766127,170046;303,001795;811839,961053;0,780395;728278,647508;7,294998;713159,849552;2,741636;661908,899718;9,527826
J108-T18-G036-U2-SC1-D6-0001;0,787685;0,975992;0,565835;0,128276;0,699431;0,787685;0,565835;0,062683;0,291070;0,319842;0,389089;29,346122;0,399208;0,429830;0,153164;0,741595;2,759886;3;515733,569423;794,357766;660133,259718;0,321291;514027,253201;10,473094;512730,086067;3,339445;508452,579143;3,935804
J108-T18-G036-U2-SC1-D6-0002;0,711430;0,865519;0,543827;0,098660;0,664887;0,713623;0,564218;0,040956;0,316601;0,316817;0,366581;14,417569;0,421292;0,340651;0,175724;1,109521;2,582507;2;508453,503263;801,953090;626426,503026;0,396843;506599,843529;10,742046;507878,998191;3,453391;501982,192628;3,684736
J108-T18-G036-U2-SC1-D6-0003;0,765504;0,934875;0,575541;0,117697;0,684457;0,765504;0,575541;0,053793;0,292175;0,319755;0,388070;27,921156;0,382476;0,416520;0,211072;0,821802;2,738248;2;456459,600113;761,591784;562374,785589;0,409121;454583,817848;10,464004;455502,601481;3,506222;449804,598033;3,636993
J108-T18-G036-U2-SC1-D6-0004;0,816399;0,964821;0,663056;0,099062;0,754051;0,816399;0,663056;0,043405;0,305059;0,322351;0,372590;21,143108;0,421949;0,413731;0,182198;3,575770;2,816005;0;541632,879297;768,022332;678484,709175;0,384636;546990,147750;10,582380;544191,339276;3,433953;537334,947019;3,129608
J108-T18-G036-U2-SC1-D6-0005;0,743356;0,891958;0,581826;0,101587;0,684366;0,743356;0,581826;0,044019;0,307681;0,317657;0,374663;19,615341;0,454104;0,395016;0,154300;1,034627;2,818263;2;554497,697178;775,818608;669059,279054;0,436471;552369,845180;10,821026;554002,037721;3,433616;547572,807271;3,285543
J108-T18-G036-U2-SC1-D6-0006;0,753982;0,892237;0,607466;0,089225;0,712695;0,755977;0,642961;0,032515;0,317021;0,320446;0,362534;13,613101;0,430825;0,348437;0,190281;1,178824;2,541603;2;577722,900017;782,567130;691936,023959;0,459414;574536,567434;10,909515;576354,198155;3,409849;571636,006994;2,806681
J108-T18-G036-U2-SC1-D6-0007;0,784117;0,975731;0,595774;0,119356;0,712245;0,784117;0,595774;0,053836;0,302311;0,318320;0,379370;23,526018;0,449517;0,414566;0,218574;0,482255;2,691945;2;559327,957661;776,872469;695379,040035;0,418298;559196,663873;10,604361;559466,804012;3,366062;552189,338986;3,373600
J108-T18-G036-U2-SC1-D6-0008;0,731325;0,873824;0,576069;0,093347;0,675558;0,731587;0,576069;0,042729;0,308724;0,318504;0,372772;18,174145;0,526869;0,381107;0,191418;0,433769;2,572690;2;548851,978012;776,484199;685018,940043;0,446759;547545,998408;11,527827;547931,070257;3,384183;541685,957955;2,994299
J108-T18-G036-U2-SC1-D6-0009;0,770577;0,959478;0,553238;0,125851;0,697645;0,771138;0,553238;0,059417;0,304136;0,316156;0,379708;23,032138;0,498068;0,414054;0,180796;1,370888;2,834883;2;547128,122603;765,626340;659369,925287;0,439836;546915,908543;10,557082;546928,490655;3,407983;539649,768965;2,188410
J108-T18-G036-U2-SC1-D6-0010;0,679859;0,820320;0,535257;0,092826;0,626838;0,679859;0,546635;0,037422;0,306940;0,317187;0,375872;18,136628;0,487603;0,493700;0,207182;1,410456;3,217793;2;431124,469274;793,165930;552820,294903;0,452952;430916,619795;10,737422;431608,725366;3,413613;426506,200642;2,872494
J108-T18-G036-U2-SC2-D1-0001;0,842306;1,109720;0,551181;0,251224;0,677669;0,842306;0,589281;0,092506;0,235715;0,331313;0,432972;62,822240;0,471539;0,416908;0,071958;0,992830;1,297165;2;383640,408511;367,737482;393756,416809;0,636633;372049,144511;6,897117;374510,294681;2,688789;364804,410904;4,546850
J108-T18-G036-U2-SC2-D1-0002;0,887612;1,178669;0,605787;0,263264;0,717696;0,887612;0,623511;0,097907;0,235593;0,335803;0,428604;64,409791;0,377748;0,469310;0,073037;0,599291;1,314927;2;349345,676147;352,366537;369709,874049;0,779516;336647,533372;7,428034;347086,283855;3,231073;324726,017623;7,478352
J108-T18-G036-U2-SC2-D1-0003;0,960765;1,262173;0,650015;0,281923;0,771127;0,960765;0,666232;0,109013;0,234265;0,335251;0,430484;71,011338;0,438672;0,386800;0,071186;0,465478;1,186163;2;508125,817988;335,574704;575204,881652;1,016427;502545,022496;7,595242;529435,152441;4,214973;464076,715562;8,797682
J108-T18-G036-U2-SC2-D1-0004;0,866073;1,139635;0,563025;0,260205;0,688514;0,866073;0,573538;0,103842;0,230078;0,338014;0,431908;65,512798;0,503052;0,352332;0,074188;1,182174;1,177722;2;424052,341542;351,480948;450610,370376;0,701035;418289,302533;7,217196;426548,773485;2,992771;402241,979773;3,972059
J108-T18-G036-U2-SC2-D1-0005;0,910772;1,208361;0,616380;0,274627;0,725961;0,910772;0,623088;0,106008;0,232613;0,332862;0,434525;69,186709;0,467920;0,385769;0,069989;1,002762;1,279641;2;458980,798955;363,482820;482112,366729;0,866228;453790,915224;7,592924;459658,340754;3,628361;421295,916328;9,512920
J108-T18-G036-U2-SC2-D1-0006;0,990150;1,297655;0,684644;0,287753;0,796642;0,990150;0,691304;0,110727;0,235361;0,334392;0,430247;72,629801;0,335794;0,377151;0,073042;0,696196;1,154393;2;529636,348950;330,637315;590395,968748;1,055337;502078,343879;8,659748;550298,198478;4,525179;470937,897705;15,067923
J108-T18-G036-U2-SC2-D1-0007;0,863511;1,139044;0,585257;0,257654;0,695018;0,863511;0,606219;0,094845;0,236661;0,329436;0,433902;64,195238;0,457432;0,370166;0,070043;1,248828;1,184059;3;400801,185317;348,549074;418726,347354;0,749270;389469,107415;7,324415;387188,724119;3,153333;370284,871249;6,390009
J108-T18-G036-U2-SC2-D1-0008;0,921746;1,252874;0,619805;0,273261;0,734488;0,921746;0,625103;0,109309;0,230503;0,336138;0,433359;69,257382;0,359904;0,474553;0,070739;0,577209;1,390931;2;419694,820101;352,208788;462775,782322;0,939865;410926,931303;7,520091;431107,896807;3,987241;385959,887014;9,543407
J108-T18-G036-U2-SC2-D1-0009;0,915313;1,228446;0,600856;0,282367;0,727526;0,915313;0,626924;0,105553;0,230160;0,332312;0,437529;71,341049;0,423137;0,395535;0,073883;1,412276;1,252299;3;493926,506460;360,450496;511295,980083;0,898581;491012,857955;7,563947;486398,965206;3,643663;444926,717698;15,084549
J108-T18-G036-U2-SC2-D1-0010;0,884815;1,175197;0,596186;0,267478;0,706446;0,884815;0,609335;0,103114;0,230583;0,336321;0,433096;66,810426;0,412710;0,418184;0,060757;0,859169;1,298117;0;421095,699747;357,045505;447874,229688;0,819156;432268,131584;7,259057;422440,334376;3,172937;394138,112967;7,112713
J108-T18-G036-U2-SC2-D2-0001;0,946791;1,526459;0,370619;0,352838;0,658012;0,946791;0,370619;0,175949;0,189826;0,333071;0,477103;102,012437;0,418465;0,274378;0,134481;0,730526;1,162939;2;671695,897892;338,322050;707958,732162;0,949145;623350,093816;7,789961;627545,824601;4,876497;540009,351249;8,614040
